date,symbol,open,high,low,close,volume
2020-03-02,VNM,63.78,64.39,63.35,63.78,909240
2020-03-03,VNM,64.39,64.82,63.84,64.27,741380
2020-03-04,VNM,64.27,64.69,63.78,63.96,612800
2020-03-05,VNM,64.08,64.63,63.78,63.78,438020
2020-03-06,VNM,63.78,63.96,63.23,63.59,664920
2020-03-09,VNM,61.03,62.56,59.2,59.2,2356790
2020-03-10,VNM,58.59,62.13,58.59,62.07,1761300
2020-03-11,VNM,62.25,64.08,60.54,62.01,2292410
2020-03-12,VNM,59.32,61.95,59.2,61.58,2431600
2020-03-13,VNM,58.1,61.4,58.1,60.48,2159130
2020-03-16,VNM,60.48,60.54,58.9,59.2,1087080
2020-03-17,VNM,58.59,58.83,57.98,58.59,1788240
2020-03-18,VNM,58.71,59.69,57.98,57.98,1322150
2020-03-19,VNM,56.76,57.37,54.32,54.32,2774560
2020-03-20,VNM,54.32,55.72,54.32,54.93,2316660
2020-03-23,VNM,54.38,54.38,51.08,51.08,2187710
2020-03-24,VNM,51.08,53.89,51.08,52.55,1739530
2020-03-25,VNM,55.29,56.21,54.99,56.15,2993020
2020-03-26,VNM,56.33,57.98,54.2,57.37,2556450
2020-03-27,VNM,57.37,58.16,56.15,57.43,2755950
2020-03-30,VNM,54.93,56.45,54.32,55.66,1559900
2020-03-31,VNM,56.33,57.0,54.93,55.54,1293290
2020-04-01,VNM,55.54,57.37,55.54,57.37,1155730
2020-04-03,VNM,57.67,58.29,57.37,57.98,1934430
2020-04-06,VNM,58.9,58.96,57.98,58.71,1840550
2020-04-07,VNM,58.9,60.42,58.47,60.12,2273090
2020-04-08,VNM,59.81,60.42,58.9,60.42,904920
2020-04-09,VNM,60.97,61.58,60.54,61.09,1220550
2020-04-10,VNM,61.03,61.03,59.87,60.79,1111470
2020-04-13,VNM,60.79,60.91,59.99,60.48,1127670
2020-04-14,VNM,60.73,60.85,60.24,60.42,1059560
2020-04-15,VNM,60.85,60.85,60.54,60.54,886130
2020-04-16,VNM,60.6,60.73,60.36,60.6,1155660
2020-04-17,VNM,61.03,61.09,60.42,60.6,1767310
2020-04-20,VNM,61.03,61.76,61.03,61.03,1471680
2020-04-21,VNM,61.03,61.03,58.47,59.08,2129360
2020-04-22,VNM,58.65,59.57,58.47,59.51,1085950
2020-04-23,VNM,60.18,60.18,58.53,58.65,1443180
2020-04-24,VNM,60.6,62.74,59.51,62.74,3624460
2020-04-27,VNM,65.0,65.0,62.74,62.74,1950560
2020-04-28,VNM,62.74,62.86,60.85,61.34,1401520
2020-04-29,VNM,60.73,60.97,60.42,60.42,1769090
2020-05-04,VNM,59.2,60.42,59.2,59.57,1235970
2020-05-05,VNM,60.3,61.58,59.81,61.34,1163800
2020-05-06,VNM,61.46,61.95,60.85,61.95,1105020
2020-05-07,VNM,62.01,63.35,61.95,63.11,1583260
2020-05-08,VNM,63.78,65.67,63.47,64.08,3184170
2020-05-11,VNM,64.08,66.22,63.9,66.22,1792200
2020-05-12,VNM,66.22,69.82,65.55,69.51,2944650
2020-05-13,VNM,69.09,70.19,67.13,69.39,2507730
2020-05-14,VNM,68.72,69.51,68.66,68.97,1397750
2020-05-15,VNM,68.97,69.27,66.77,67.62,2320230
2020-05-18,VNM,67.62,68.23,66.52,67.81,898370
2020-05-19,VNM,69.45,69.82,68.54,68.72,1432400
2020-05-20,VNM,68.66,69.82,68.66,69.58,1199680
2020-05-21,VNM,69.58,70.19,69.27,70.19,1582090
2020-05-22,VNM,69.82,70.06,69.27,69.82,1083060
2020-05-25,VNM,69.88,71.77,69.64,71.77,1581860
2020-05-26,VNM,72.02,72.02,70.31,71.77,983170
2020-05-27,VNM,71.83,71.9,70.19,70.19,1108350
2020-05-28,VNM,70.19,70.8,70.06,70.06,1004500
2020-05-29,VNM,69.27,70.31,69.27,70.19,1203680
2020-06-01,VNM,70.25,71.41,70.25,70.86,1047020
2020-06-02,VNM,70.86,71.41,70.61,70.8,891910
2020-06-03,VNM,70.92,72.08,70.55,71.16,1322080
2020-06-04,VNM,71.41,71.96,71.41,71.9,735420
2020-06-05,VNM,71.9,72.75,71.22,72.75,1076470
2020-06-08,VNM,72.75,75.31,72.69,74.95,1419750
2020-06-09,VNM,75.13,76.9,75.13,76.29,1704320
2020-06-10,VNM,76.9,76.9,74.95,75.07,1242180
2020-06-11,VNM,75.07,76.29,73.85,74.64,1098260
2020-06-12,VNM,72.02,73.12,69.94,72.02,2394330
2020-06-15,VNM,73.24,73.79,68.36,68.36,2058870
2020-06-16,VNM,69.94,71.71,69.58,71.41,844740
2020-06-17,VNM,71.41,71.53,70.43,70.55,513570
2020-06-18,VNM,70.55,71.16,69.64,70.31,523160
2020-06-19,VNM,70.31,71.1,70.19,70.19,1251600
2020-06-22,VNM,70.43,70.74,70.06,70.43,867620
2020-06-23,VNM,70.8,71.04,70.55,70.8,1063470
2020-06-24,VNM,71.04,72.26,71.04,71.47,750960
2020-06-25,VNM,71.1,71.1,70.37,71.04,572770
2020-06-26,VNM,71.16,71.47,70.43,70.74,495750
2020-06-29,VNM,70.49,70.67,68.07,69.19,1519040
2020-06-30,VNM,69.87,70.18,69.19,69.68,797960
2020-07-01,VNM,69.68,71.1,69.25,70.92,450020
2020-07-02,VNM,70.98,71.04,69.87,69.87,720480
2020-07-03,VNM,69.87,70.61,69.74,70.55,729290
2020-07-06,VNM,70.79,72.09,70.67,72.03,1319980
2020-07-07,VNM,72.03,72.4,71.72,71.72,1024960
2020-07-08,VNM,71.72,71.72,71.41,71.41,551310
2020-07-09,VNM,71.41,72.15,71.41,71.66,1560410
2020-07-10,VNM,71.72,71.97,71.29,71.29,677180
2020-07-13,VNM,71.29,71.6,70.67,70.98,943850
2020-07-14,VNM,70.61,71.23,70.42,71.23,731170
2020-07-15,VNM,71.72,72.34,71.72,71.72,1015000
2020-07-16,VNM,72.15,72.65,71.85,72.65,1112460
2020-07-17,VNM,72.15,72.59,72.03,72.22,583510
2020-07-20,VNM,71.72,72.15,71.41,71.54,474700
2020-07-21,VNM,71.54,71.91,70.86,71.72,1618780
2020-07-22,VNM,71.35,71.72,70.55,70.55,1051320
2020-07-23,VNM,70.61,70.86,70.18,70.61,766500
2020-07-24,VNM,70.61,70.61,67.39,68.69,2313270
2020-07-27,VNM,66.22,66.53,63.93,63.93,2553780
2020-07-28,VNM,64.3,67.95,64.3,67.95,1390810
2020-07-29,VNM,67.08,67.33,65.23,65.54,1497450
2020-07-30,VNM,66.78,67.7,66.03,67.39,1028620
2020-07-31,VNM,66.16,67.52,65.85,66.16,839830
2020-08-03,VNM,66.78,68.01,66.59,67.52,860190
2020-08-04,VNM,68.63,68.82,67.95,68.82,765170
2020-08-05,VNM,68.94,70.24,68.01,69.31,888080
2020-08-06,VNM,69.43,71.72,69.31,70.98,1360570
2020-08-07,VNM,71.1,71.72,70.98,71.41,1148200
2020-08-10,VNM,71.72,72.03,70.79,70.79,1412680
2020-08-11,VNM,71.04,71.1,70.49,70.79,852250
2020-08-12,VNM,70.79,71.66,70.79,71.47,1451960
2020-08-13,VNM,71.97,72.09,71.66,71.97,1238980
2020-08-14,VNM,72.09,72.96,71.85,72.15,1623690
2020-08-17,VNM,72.34,72.9,71.29,72.34,906890
2020-08-18,VNM,72.34,72.59,71.47,71.47,604570
2020-08-19,VNM,71.72,71.72,71.04,71.29,981840
2020-08-20,VNM,71.29,71.6,70.86,71.23,1254280
2020-08-21,VNM,71.41,71.72,71.17,71.47,884990
2020-08-24,VNM,72.03,72.71,71.72,72.03,1526860
2020-08-25,VNM,72.34,72.9,72.22,72.53,1693030
2020-08-26,VNM,72.96,73.08,72.28,72.4,1922780
2020-08-27,VNM,72.65,72.9,72.34,72.46,799570
2020-08-28,VNM,72.83,74.19,72.46,73.76,1341270
2020-08-31,VNM,74.38,74.81,73.89,74.81,1634090
2020-09-01,VNM,74.81,76.17,74.32,76.17,1448060
2020-09-03,VNM,76.36,77.16,76.36,77.1,2016680
2020-09-04,VNM,76.48,77.29,76.11,77.29,1711980
2020-09-07,VNM,77.29,79.39,77.22,77.9,2178380
2020-09-08,VNM,77.84,78.77,76.61,76.79,1809570
2020-09-09,VNM,75.74,76.61,75.12,76.54,1621920
2020-09-10,VNM,77.29,77.53,76.92,77.1,848330
2020-09-11,VNM,76.79,77.1,76.36,76.54,956670
